config_id,src,dst,size,elapsed_s,effective_bandwidth_gbps,num_repetitions,total_duration_s
40,3,1,4,2.03377025,0.5184436322160872,10,7.7154e-08
42,3,1,2,2.039389311035156,0.2896200185356812,10,6.9056e-08
49,3,1,16384,2.0598238078613282,978.6108074853213,10,1.6742100000000003e-07
51,3,1,134217728,2.0644048239746096,422.6103644395285,10,0.003175921352
55,3,1,2097152,2.7172743549804688,872.035398495035,10,2.4048932e-05
65,3,1,32768,2.982779594970703,1402.949928285488,10,2.33565e-07
67,3,1,268435456,2.990389121826172,1774.1404952594119,10,0.001513045087
85,3,1,128,3.4965005998535155,16.148159362147705,10,7.9266e-08
99,3,1,8388608,3.5631326669921877,1196.3970976323478,10,7.0115583e-05
114,3,1,262144,5.135455434814453,1767.915262215856,10,1.4827859999999998e-06
121,3,1,1073741824,5.475235375,1748.8330087727818,10,0.006139761879000001
